Id,SalePrice
1573,270675.17496875
1574,118945.66606823518
1575,215587.88226336183
1576,223169.62993297103
1577,190870.4314739038
1578,139378.62712928784
1579,139061.7495034733
1580,189425.14225217787
1581,146605.67511113646
1582,129753.15945440231
1583,342591.24868642533
1584,232830.61489377043
1585,137423.0703028031
1586,77330.64826254827
1587,96484.6230960387
1588,147706.7993734651
1589,97825.66925189873
1590,132447.249974809
1591,97911.5767372873
1592,122782.27490866496
1593,137664.09082526297
1594,126262.5915127911
1595,117987.71878887051
1596,252922.71193859752
1597,215155.8824235403
1598,199133.48417519446
1599,177791.60916207018
1600,176075.29152563453
1601,79817.78855109366
1602,114382.62739264304
1603,92643.44060259227
1604,284673.9040295691
1605,247619.3380728632
1606,172539.36222462668
1607,165788.59420424895
1608,212204.94458821477
1609,188234.62146418224
1610,145111.23451381503
1611,140368.08775747477
1612,159620.20499390675
1613,162931.00917826014
1614,131977.41181573627
1615,92223.39829228602
1616,75608.94769148933
1617,96752.36666706482
1618,126397.68655134503
1619,136558.64277375588
1620,173653.28194966176
1621,132676.91151257104
1622,136769.20628373796
1623,305375.2578943383
1624,212670.9077815018
1625,128648.50620145194
1626,165534.77716846165
1627,181558.42783460452
1628,271040.52372983354
1629,164643.1682535935
1630,371120.5848342355
1631,225916.93901755902
1632,250603.1893777807
1633,164903.6103927628
1634,186988.69096940002
1635,182212.7722160265
1636,160113.04303387133
1637,196821.5723738445
1638,198865.34928588526
1639,173352.4226407179
1640,270079.7899092424
1641,174115.10388220163
1642,231025.28365892178
1643,222256.92799438187
1644,216807.7735904006
1645,186536.30793421098
1646,156414.56197286517
1647,156960.11814853438
1648,134292.08803529956
1649,143311.48589515386
1650,117450.53864185905
1651,124402.71605601136
1652,103200.74571446393
1653,105081.8935493974
1654,149307.34501185833
1655,143776.00114367058
1656,153485.7668445961
1657,158177.80278423373
1658,152832.96930428277
1659,123731.80888881232
1660,145732.96229798938
1661,439456.30096306367
1662,405572.1709739459
1663,396802.44081614225
1664,431477.61496471503
1665,304121.6632410971
1666,334606.90697060025
1667,372480.3437632798
1668,329187.23056690075
1669,295886.18187737814
1670,340829.59486469225
1671,255510.39383003468
1672,460504.9010186154
1673,286507.2986396109
1674,239338.1613560124
1675,182691.5269371038
1676,186955.66349597758
1677,221662.91033903044
1678,485703.6458639529
1679,411429.16206930013
1680,340248.69025921216
1681,235776.1895242046
1682,303931.1813560737
1683,178939.0623074837
1684,173630.72854804856
1685,170132.19193750975
1686,168905.25077376235
1687,163226.8355511232
1688,187153.6189951301
1689,182919.64713217545
1690,188248.61866806194
1691,174646.2785893803
1692,250246.64788308207
1693,160829.13065256344
1694,187304.5037218771
1695,161676.28773108497
1696,279995.4072777246
1697,162835.93303454536
1698,380809.86658019206
1699,323336.4603260856
1700,247989.40065132402
1701,276136.8946960768
1702,260720.52611575354
1703,259046.27064136
1704,288714.5666942944
1705,218758.10958258397
1706,434800.778868836
1707,211819.45235462693
1708,209660.82325559892
1709,289025.05761540023
1710,207045.9624663908
1711,234926.65702944947
1712,260359.2021073298
1713,261161.49529153638
1714,232466.44524759747
1715,199511.8213391404
1716,177216.30706632714
1717,174693.77255833722
1718,141162.99949299975
1719,195816.16261215202
1720,249981.85225368355
1721,162301.63700917753
1722,131149.36202306097
1723,163868.57345280112
1724,214450.05714253444
1725,249158.52239201512
1726,179246.23953014775
1727,159147.16818898654
1728,192564.27035127042
1729,162336.07506618463
1730,148950.5000926502
1731,120406.77003628157
1732,134753.0432953658
1733,121313.43933740059
1734,114141.62600483514
1735,134138.07866629868
1736,122810.15591506909
1737,336075.3752799046
1738,211038.79493306443
1739,269357.5645048408
1740,199265.72663679192
1741,195917.90316454734
1742,170018.84492461037
1743,162350.03507339518
1744,286231.08307416236
1745,222368.58023066906
1746,196430.3018630341
1747,209964.6319905399
1748,219570.09935217825
1749,152419.9731705362
1750,132330.50291601845
1751,243008.6877180236
1752,126399.77134460853
1753,152133.7596130277
1754,210397.44366399027
1755,170452.97933496613
1756,135531.397160734
1757,125594.28277471696
1758,144453.47090413008
1759,163467.73459703795
1760,165804.34925673853
1761,151022.35939868915
1762,173357.35997788724
1763,169577.50317031302
1764,119799.62449183028
1765,160504.54097797163
1766,181086.55912882372
1767,227697.22054778712
1768,143342.67164696395
1769,177910.48713119206
1770,145739.58443869138
1771,133349.36307268435
1772,143551.20849531522
1773,131631.0341207077
1774,124472.6280628353
1775,134034.41240425914
1776,125120.27182043667
1777,113183.72133715707
1778,137517.46296104652
1779,109064.40895977586
1780,164754.14855200946
1781,132153.3269846556
1782,95447.18379498628
1783,139520.4023286433
1784,103603.69422871213
1785,124684.43531423426
1786,132411.07300760754
1787,161423.64366631175
1788,67295.19356313405
1789,104679.60489559731
1790,92427.07363860385
1791,190067.5037230154
1792,159603.75389952166
1793,132438.14253215617
1794,143754.35313542536
1795,131882.52159908685
1796,121341.06319290357
1797,112746.5777017762
1798,127198.09678928772
1799,111923.49300820992
1800,134701.84719842015
1801,132208.31674887924
1802,115020.32846560955
1803,151567.1185194834
1804,140747.77148053134
1805,135740.10505906664
1806,120771.56368745644
1807,139860.01481644428
1808,118866.02658788509
1809,116752.5382553513
1810,137853.04445479158
1811,105694.83267526602
1812,98689.45503663823
1813,120186.32604165317
1814,102836.9242322406
1815,61211.938439524434
1816,100714.83535287782
1817,101731.4403674406
1818,147489.15666458255
1819,126702.34358968181
1820,61451.945564012916
1821,96174.48109938035
1822,143548.7341991107
1823,41876.38151748382
1824,133935.8519943987
1825,122131.3610984867
1826,94739.84161287302
1827,107141.010396005
1828,135352.265677072
1829,111364.9352666113
1830,139057.07842563957
1831,154662.20339272372
1832,96177.56880288386
1833,145897.08411444278
1834,118125.66311367346
1835,162589.9947174499
1836,116277.86941732555
1837,94477.85655900018
1838,126071.08879861848
1839,94662.78196843495
1840,162192.72063532335
1841,160789.62963602826
1842,88972.18478944169
1843,129435.08204021555
1844,143670.18698128208
1845,136184.573491616
1846,158049.31027708718
1847,155028.88514442663
1848,53262.29357136024
1849,98930.41271835296
1850,122353.57042367054
1851,149078.2711105101
1852,131174.14025301606
1853,131500.3639478009
1854,162004.517633436
1855,145460.68403733638
1856,228128.9159648129
1857,132480.08916934428
1858,136325.3594301284
1859,116332.01303519121
1860,160235.32694376097
1861,116332.01303519121
1862,295921.94469162525
1863,295229.2080461134
1864,295229.2080461134
1865,338418.4972255736
1866,335868.35443161917
1867,234174.01448000912
1868,318180.9769474279
1869,205070.91269925557
1870,242050.05094321113
1871,244106.6621199277
1872,161278.3608298109
1873,246878.9129654976
1874,141031.70073958611
1875,208497.30944503102
1876,192599.54680258068
1877,211775.7707387727
1878,207218.6562472731
1879,130142.45534158623
1880,136568.44343283688
1881,239842.89129400864
1882,257920.935199306
1883,192444.30772200908
1884,204672.26894673717
1885,252031.53951092213
1886,316648.45022415824
1887,209853.56422695314
1888,277981.70366206765
1889,156198.89385637039
1890,120281.85253274252
1891,136347.73619732115
1892,107016.82189624985
1893,124443.07614568742
1894,132592.37771102219
1895,134242.17938328828
1896,126110.25410149175
1897,111501.4820940815
1898,120434.71491375109
1899,157137.32573245838
1900,151709.43150389602
1901,173149.5427236498
1902,151309.82354739422
1903,227508.11765605662
1904,150392.1909840641
1905,198616.9409223109
1906,175389.87749420747
1907,199463.43800967795
1908,119095.42127804233
1909,146856.61848042073
1910,125403.6216694077
1911,221113.64671989024
1912,290338.3438959766
1913,147735.47045392732
1914,64823.27626578367
1915,297967.9794737695
1916,73497.97818003764
1917,253031.6316124244
1918,140482.96266683258
1919,169858.4427114534
1920,155649.7509761637
1921,458737.4602547113
1922,326618.17044030805
1923,212339.24166083403
1924,246705.32239235257
1925,203182.35344247066
1926,387190.5636037005
1927,132912.14859320025
1928,161767.59967599917
1929,123214.48165386228
1930,126546.36487030437
1931,146611.54839165826
1932,131050.71647156704
1933,166336.17454226245
1934,179843.28228474286
1935,160882.39269015237
1936,184611.1095221222
1937,181818.75495278748
1938,176659.0399565814
1939,256427.8022408408
1940,183885.85601705656
1941,173074.96823687304
1942,187024.83330603378
1943,201403.99777586907
1944,332020.6932529278
1945,364648.91313775076
1946,149193.50458472504
1947,334960.0818209818
1948,190756.69028194097
1949,241505.60671210106
1950,192688.12090646155
1951,256745.0880257402
1952,228893.69548360555
1953,169410.6074809391
1954,190109.94405910413
1955,127895.2066307933
1956,298397.72178873076
1957,149556.48748536507
1958,307569.10605751886
1959,145802.16726287015
1960,116037.24680375397
1961,121675.2310051025
1962,98822.8937107018
1963,105056.85481490064
1964,114824.67413395923
1965,148644.17396650036
1966,138052.25790774566
1967,287477.6326613294
1968,445997.01913390245
1969,391475.9532006539
1970,471537.3609150251
1971,462985.10262083536
1972,373770.7648787315
1973,252985.96140114387
1974,315236.16562763473
1975,464622.43519841594
1976,259730.82592917487
1977,385109.2485600269
1978,402328.5127091358
1979,330551.3179861876
1980,196313.319188911
1981,340322.426238808
1982,209752.97909524755
1983,195036.85330119642
1984,171355.22671658458
1985,219289.5527818214
1986,217903.7040382948
1987,177187.9269893328
1988,172867.88226363144
1989,192377.91408399868
1990,209558.1940604127
1991,245266.41903588737
1992,207735.60040153022
1993,158794.2132876678
1994,239874.6014405952
1995,187160.34353095756
1996,248106.84490417544
1997,295852.5601927811
1998,337326.724828535
1999,263678.2164562157
2000,310212.7023758852
2001,253689.73714620466
2002,263017.10921767267
2003,251940.9157915004
2004,253586.7512356767
2005,220483.22737823986
2006,220073.0619784185
2007,250426.0465058899
2008,214910.27263450038
2009,188203.46018831446
2010,194488.9826399104
2011,146166.8583886749
2012,173206.75325099836
2013,179706.9095556243
2014,185810.17087036232
2015,199139.52811295408
2016,189326.0549998125
2017,194219.97743343402
2018,123361.24522493158
2019,138842.41666219538
2020,110957.48276909006
2021,114201.63937614017
2022,175418.2714179135
2023,138090.11851748358
2024,228760.92514728365
2025,365051.664201632
2026,172157.13957365972
2027,153780.37610420026
2028,143014.64027494262
2029,171243.1183678881
2030,270428.0683915307
2031,211449.75085631598
2032,238327.5106164728
2033,269780.9633197633
2034,161559.6922342986
2035,206004.67451124976
2036,196238.04402870068
2037,201084.4245525938
2038,287098.3268822947
2039,216258.51123495822
2040,328556.34160237707
2041,277279.83562676754
2042,201141.33965793796
2043,173386.4232146248
2044,169416.1451531522
2045,222486.79527465836
2046,143000.02797249006
2047,139133.7185386891
2048,134320.68241138905
2049,143391.50275774676
2050,178766.92270817552
2051,111588.45939722375
2052,130193.77293612862
2053,143217.97341037044
2054,85084.92007549823
2055,150650.18340390653
2056,132736.83278944917
2057,116248.72560760961
2058,220606.7688988197
2059,128254.75364623776
2060,170817.94968701873
2061,181760.11779064007
2062,131088.8409577602
2063,111406.36197017119
2064,139313.1050987629
2065,114974.62207001109
2066,159368.09674934583
2067,109271.38472466268
2068,139233.88526726837
2069,88782.85845796959
2070,112479.2820197583
2071,93953.91446502377
2072,130105.16029931697
2073,135079.6670788133
2074,182363.89301215616
2075,146498.33574398878
2076,130248.36386629949
2077,155267.94578953038
2078,132772.11879887863
2079,130040.88230909676
2080,116208.68545618055
2081,120913.22529428653
2082,128221.96559037233
2083,139020.17202127376
2084,116599.55156517822
2085,120557.0545335361
2086,122762.4487604875
2087,121964.86033827506
2088,102703.88498865475
2089,76024.07425331521
2090,126054.49239934114
2091,123444.23648459472
2092,122228.48633904064
2093,127722.7063650188
2094,126391.66995383272
2095,148368.39464113477
2096,79263.87978442087
2097,98378.02141678288
2098,139882.53208572898
2099,68071.11281365187
2100,82673.6704514801
2101,119817.03797606399
2102,116621.16669357203
2103,104944.3877003944
2104,136454.6670718479
2105,117435.08913074234
2106,69559.02536017806
2107,244725.28871511074
2108,115229.64513943835
2109,115386.6392526858
2110,135809.98732738997
2111,144837.257869914
2112,140714.84162969823
2113,117664.28186842984
2114,111602.56237267962
2115,157838.43108310556
2116,126280.47909046424
2117,141461.24173977398
2118,118514.36952725779
2119,99487.54260963986
2120,120667.4525140815
2121,101072.71853191416
2122,104749.90199277486
2123,86006.98480581258
2124,174096.9348654546
2125,130988.48931431274
2126,141005.09387747402
2127,156198.37777753267
2128,117283.05875258286
2129,97380.87899838274
2130,131779.860115505
2131,137878.3228585773
2132,116994.96884415353
2133,128021.88790784877
2134,120419.17444626168
2135,107180.58374219666
2136,66154.87991404958
2137,112680.31852097264
2138,127049.04240317168
2139,154467.2337909167
2140,138841.315974655
2141,150122.4462550708
2142,124029.53696513786
2143,146949.69424127697
2144,130201.29208109516
2145,135789.4686321696
2146,166629.5446293839
2147,137019.09217634582
2148,137466.92188641438
2149,143993.5426493129
2150,228990.3280879142
2151,111359.93402530835
2152,200144.16061819185
2153,176923.9157077041
2154,105749.67953531606
2155,132523.5248594638
2156,239500.15035783386
2157,245231.6948142033
2158,247662.70097035784
2159,203578.01751190916
2160,167789.8627821731
2161,246331.0891811908
2162,406254.0467808786
2163,340793.15979066317
2164,238470.06233349614
2165,183540.23864204634
2166,142447.84390902673
2167,220128.64402893244
2168,196831.92649460226
2169,188217.77006836084
2170,218007.0721074515
2171,140642.7490287789
2172,132953.04491706024
2173,161327.27036569317
2174,240408.2298189203
2175,295269.8244874193
2176,319622.46796940657
2177,245115.1638914814
2178,201186.43098770198
2179,137423.0703028031
2180,233039.0523773776
2181,188281.5137990314
2182,229631.09198220307
2183,191091.517923109
2184,127812.398819278
2185,122808.04139690459
2186,148333.28654457565
2187,149925.6077843655
2188,152035.77827566004
2189,270395.97152756667
2190,79836.03637024079
2191,85406.45444199964
2192,92310.28340999244
2193,112967.41569602635
2194,101528.81334490213
2195,111142.8401807929
2196,100091.91984549542
2197,120495.75484254964
2198,167498.17690247227
2199,171381.22983162888
2200,148339.3274483828
2201,145244.0892924922
2202,206646.74744008374
2203,142624.40404855896
2204,187967.40436090497
2205,122863.08976740253
2206,146141.7976621697
2207,207829.14328501205
2208,265741.17280355614
2209,219490.2768245029
2210,127787.5595874405
2211,119677.56766868096
2212,114336.95409727267
2213,104404.64221453753
2214,125552.43655350499
2215,109858.59032634232
2216,153156.97084979308
2217,76654.54888084225
2218,65043.57547668942
2219,71399.77960020487
2220,76900.9545959571
2221,299308.134831469
2222,270217.80115983915
2223,291497.10158830264
2224,208779.5084353723
2225,128414.98006530498
2226,185914.1322697705
2227,195807.454073152
2228,278452.7992981774
2229,236924.232468971
2230,146532.02329178335
2231,215150.14706970588
2232,182118.58948014094
2233,172257.52413339098
2234,235898.67131194894
2235,213955.9000166131
2236,282622.283225077
2237,366774.97751844075
2238,218654.6652839665
2239,122100.1520679437
2240,170454.79920435484
2241,162124.88756871177
2242,121517.25054806132
2243,124626.61932324259
2244,109451.431105472
2245,110021.71120737951
2246,142368.7205352591
2247,120415.33859006222
2248,127143.06641209297
2249,132134.08085865976
2250,136258.79457523068
2251,114172.37672645706
2252,170974.15563333567
2253,151477.34478098725
2254,161760.58922161785
2255,187062.93508407514
2256,180246.07861300767
2257,206703.03501315342
2258,168661.58141190154
2259,176007.02981998306
2260,163841.12627970113
2261,198421.5800086931
2262,203174.52104224963
2263,344758.61748793576
2264,440532.51929567213
2265,199382.02929262462
2266,317642.22839330154
2267,389007.4097922201
2268,372702.39493549464
2269,163379.5586294689
2270,185728.27953500728
2271,231085.4188127353
2272,206022.64163552056
2273,161558.9965864796
2274,180732.57621046624
2275,182899.68354768126
2276,192512.57322573394
2277,190003.83268135894
2278,142266.37734583503
2279,128345.9020612846
2280,120940.96188044266
2281,165371.37530550483
2282,190297.32531524592
2283,102667.7513817198
2284,108836.28802809851
2285,136932.77801177485
2286,125881.96047794083
2287,344217.4237812645
2288,262826.9181436022
2289,407971.1855614856
2290,463121.42079959746
2291,320600.4809914135
2292,416575.6676876336
2293,452676.9595692811
2294,436935.6564855524
2295,444791.7756677717
2296,303332.37980752555
2297,315541.71663858474
2298,303365.9410027928
2299,375887.8358320325
2300,334409.91774157574
2301,253581.50120375233
2302,243644.76247337327
2303,256637.57995012085
2304,244981.6645211757
2305,180716.35699663276
2306,178909.52275086346
2307,189138.48613667255
2308,226112.0218862904
2309,284124.67336180486
2310,197963.75237845074
2311,202100.99880008787
2312,182372.1316612292
2313,172906.6617749526
2314,158788.96335614793
2315,172309.1121256494
2316,194755.00534783982
2317,190313.3645198777
2318,176348.9288826154
2319,178302.90713064367
2320,189411.74137481555
2321,242666.02508019612
2322,177808.28442074993
2323,175974.6856801981
2324,168586.1150181999
2325,224249.51444997452
2326,163683.55922992836
2327,207572.23881427845
2328,216291.57661153778
2329,188943.35919955026
2330,174510.1980001427
2331,380038.8079745881
2332,436850.01531628775
2333,335329.9136714264
2334,246465.94460271232
2335,278904.3739302375
2336,331488.59897922416
2337,199717.2523469282
2338,279026.739885602
2339,224239.85713514953
2340,392882.1460783039
2341,232240.22955462718
2342,244118.37545142137
2343,218731.80330786508
2344,223162.8249882981
2345,242423.74681653894
2346,205135.56935121585
2347,191901.61393977242
2348,224164.39655991693
2349,179769.28648144536
2350,270673.4612156163
2351,245257.32084939274
2352,249636.92227091352
2353,212932.0812286406
2354,140343.7336536187
2355,149894.78460486367
2356,152980.0025191909
2357,193344.54384043565
2358,184018.5692438302
2359,130346.54000189457
2360,119030.64181782542
2361,147016.2926807805
2362,275925.27886977943
2363,138917.37942331692
2364,158577.0823997405
2365,213632.52968661787
2366,200559.948418805
2367,229585.01070433762
2368,213141.86600752716
2369,228703.91996780556
2370,172421.56537335488
2371,167797.4779552932
2372,187659.59595703805
2373,284844.5215727758
2374,315299.4797734118
2375,249668.01138985975
2376,266095.6963218667
2377,346218.21218345244
2378,144159.73548709555
2379,193721.59845831434
2380,142356.85471304337
2381,166460.91158613923
2382,193165.15192827012
2383,214025.843686715
2384,249830.94885144374
2385,167007.1889807626
2386,129129.02182416145
2387,135441.53305095903
2388,105222.48743155602
2389,125824.33889517977
2390,143797.06213610625
2391,141772.44475739848
2392,119711.09329475678
2393,168351.59824816894
2394,143191.79411765072
2395,202010.58166205804
2396,145704.25741570262
2397,215676.72404383906
2398,134440.26766687146
2399,66340.0635305294
2400,67173.29940431155
2401,107740.36019565944
2402,138820.02631227608
2403,142465.32409597145
2404,150186.31681299373
2405,155221.53376902285
2406,138018.41694449022
2407,125187.09936467969
2408,134367.22320411282
2409,125033.18151124446
2410,165888.4613001371
2411,125019.69251426987
2412,157401.52814228882
2413,131010.81383204584
2414,136498.13482345457
2415,139923.5723567462
2416,126146.26266693612
2417,129387.70626867944
2418,128214.97939241675
2419,126281.31923348451
2420,127924.67275846307
2421,143584.59321503897
2422,112373.0341892355
2423,122375.28756686764
2424,148049.0375793235
2425,220718.40445334255
2426,144960.72394137285
2427,126260.82722090305
2428,174656.37257669162
2429,121024.70604791048
2430,130634.09456923255
2431,111878.70270547568
2432,143461.6487929681
2433,150336.11505795765
2434,151226.99660011646
2435,148748.42609969157
2436,110909.95077859418
2437,109931.03419577377
2438,129177.93407642952
2439,108949.94152925439
2440,114049.46997110476
2441,96732.47925266513
2442,107109.84096914656
2443,123595.2394445961
2444,130464.96208814968
2445,80787.34443691028
2446,140703.61883041478
2447,187478.33936118294
2448,133117.46813384714
2449,106630.65020743306
2450,153334.1514742983
2451,123479.38424023057
2452,223126.79899210195
2453,100374.0642428404
2454,111662.41557485031
2455,123340.27621144112
2456,127319.51855561894
2457,119856.03554999521
2458,120025.26107301837
2459,105027.97460369718
2460,144177.85323388837
2461,110646.2621105412
2462,134922.02261087214
2463,110213.73744946954
2464,182668.24523346714
2465,130336.17316157323
2466,111805.3468545189
2467,145632.93261331035
2468,75411.05432325031
2469,74219.387242299
2470,190715.8111931679
2471,208590.1674236673
2472,157945.18752412335
2473,123443.87016210942
2474,61613.9379778296
2475,228029.6640236888
2476,108770.98744221005
2477,122768.38944486289
2478,145555.080507572
2479,114782.4739249628
2480,154880.5391864348
2481,116926.93463756586
2482,124524.90230718351
2483,115892.37884451788
2484,121006.25932461156
2485,126601.12319742415
2486,163216.1062865077
2487,194592.68688081458
2488,150755.59791740726
2489,152300.43412942268
2490,150333.9225249897
2491,90600.3488344787
2492,169093.00160932707
2493,146411.47872534965
2494,152012.55643362767
2495,92515.58363622634
2496,218256.0861996521
2497,153434.06829831182
2498,117802.78642601152
2499,92365.28535332657
2500,123142.0040492069
2501,138457.36426994597
2502,149928.13583733753
2503,109380.17708466631
2504,194731.13363208732
2505,219851.4780547038
2506,251865.9140954495
2507,337117.83121722087
2508,251558.51252175128
2509,221637.8622076523
2510,218318.4092556505
2511,178782.9301363878
2512,203328.5576953681
2513,216827.7484510784
2514,219772.05573416458
2515,145778.87715242736
2516,168731.7005303392
2517,136944.4574022752
2518,160912.0654193601
2519,220410.60931397238
2520,208601.18831499977
2521,189308.13952568086
2522,223987.76243107935
2523,124242.80726309985
2524,136666.10328663109
2525,146563.1533178112
2526,135191.4216180012
2527,117084.18826089501
2528,132365.30816851777
2529,134408.95556502073
2530,121570.46260625591
2531,244868.53273506742
2532,227318.40056408517
2533,194153.60304890038
2534,239095.20954945363
2535,330462.98493081564
2536,228670.61811406707
2537,221732.30334785357
2538,179508.30684565334
2539,190764.46348341412
2540,174247.94640895684
2541,174836.85964410263
2542,166724.1987741038
2543,132799.6083540829
2544,125861.20456795525
2545,139568.23053754852
2546,133205.96146819167
2547,144669.45522956172
2548,161922.4427587298
2549,161585.00969377044
2550,324560.86555084086
2551,136419.04999353806
2552,123710.37810086133
2553,73477.69133802153
2554,111876.49254911576
2555,121880.17025641969
2556,108443.54554997952
2557,107669.91866699504
2558,173742.9764112538
2559,139876.66027612248
2560,137872.21366609837
2561,148430.19730670567
2562,135632.1523171092
2563,142754.08822657735
2564,224906.40935264988
2565,131953.21381776646
2566,164636.2423485505
2567,162056.42458700412
2568,195840.37086853024
2569,197298.9870865672
2570,123582.2017067348
2571,213548.54217509032
2572,177244.21140536253
2573,221516.40828283076
2574,251002.61236974038
2575,123070.19162739505
2576,129971.73740795707
2577,153511.59897745613
2578,79703.88604985506
2579,74009.39789542704
2580,111913.79652283974
2581,108107.7647753822
2582,115148.68630092048
2583,279216.57616906497
2584,182464.98070751622
2585,177269.55268298375
2586,220505.56459069307
2587,201213.80133376416
2588,143328.79115717814
2589,143295.48320280173
2590,207361.7838979177
2591,206384.0536699231
2592,215056.30450986535
2593,262603.5268545663
2594,189170.18108920674
2595,193810.4881328709
2596,316613.75431594666
2597,190631.85542063235
2598,274140.434401447
2599,301333.3255357087
2600,169222.83883429348
2601,150568.49226615453
2602,86565.08914469025
2603,98017.96478482542
2604,91295.3934869883
2605,78910.17582307596
2606,139922.39150187536
2607,194895.86700592484
2608,190926.7220573544
2609,164776.22161573012
2610,114329.56850732083
2611,145467.29610773805
2612,161357.57023623632
2613,129522.81053342752
2614,131482.2693107027
2615,158525.85169055557
2616,138803.2527297839
2617,174472.6000546257
2618,212694.30274367493
2619,207295.36889255623
2620,189019.64927173874
2621,180426.38345896063
2622,176613.67964455538
2623,260605.50472105652
2624,314286.12417160714
2625,335955.4955750874
2626,179915.889114269
2627,176995.28808430355
2628,446974.3960070874
2629,638499.9779150613
2630,337629.8962504944
2631,480506.527463333
2632,439637.8199780854
2633,331326.2011573358
2634,410237.25031022646
2635,152922.5799149581
2636,187635.47511118947
2637,163340.60854566345
2638,254429.99087927042
2639,182525.07946508075
2640,149662.0039491981
2641,111027.28260444028
2642,187553.41681033876
2643,104375.28886481302
2644,122999.49231400226
2645,103048.9292769831
2646,93858.70437440262
2647,102343.49121811774
2648,148568.77917478394
2649,145662.24164704868
2650,140818.64473338905
2651,151354.71359016906
2652,446545.1019206963
2653,245116.6854482851
2654,252809.60073336144
2655,387998.1093492186
2656,291379.13334497943
2657,347124.26398347
2658,299616.8135181783
2659,300053.9139863235
2660,364714.499344771
2661,344454.15575171955
2662,344082.68516224466
2663,280069.36234632373
2664,281740.7448754347
2665,312302.374069452
2666,290171.33439721906
2667,168520.86139617887
2668,176466.897640801
2669,176572.39638812497
2670,272885.40536862426
2671,178302.90713064367
2672,200796.02531442625
2673,203309.78877540486
2674,204437.97665398373
2675,168959.24782640074
2676,180053.6691605872
2677,193108.017616863
2678,256110.3034556782
2679,273040.6587450741
2680,267645.0442306248
2681,427175.6244450033
2682,319690.9931834132
2683,582203.3955496269
2684,323668.47335269116
2685,339933.5544598129
2686,260647.9780171313
2687,311201.5900324094
2688,233116.70435240385
2689,203643.6144190551
2690,455704.92855356034
2691,185112.20812004522
2692,144886.01947918328
2693,195853.9250345692
2694,144500.94694504107
2695,197661.39840382928
2696,185428.6472711012
2697,180753.81150893195
2698,195103.82511102737
2699,175295.6007040136
2700,153706.11423678554
2701,151383.55581741116
2702,114414.60099720677
2703,125207.27339728698
2704,138712.14467084775
2705,121782.21181172284
2706,119631.95591778234
2707,124355.97886100547
2708,138875.00767379487
2709,109692.23302381374
2710,130519.23920135431
2711,271074.9155760367
2712,391642.4191572221
2713,159904.52248210926
2714,154384.2131079472
2715,165557.50745759674
2716,146835.5408533931
2717,173357.37395614607
2718,230249.09160795846
2719,157103.35414921035
2720,183079.90110850136
2721,128890.83637049679
2722,157594.18692211452
2723,144688.6725089638
2724,131932.12171786054
2725,131243.82943322265
2726,141612.68044702295
2727,172140.418199885
2728,168090.17555825514
2729,139463.34941752173
2730,145721.1814359631
2731,128939.8134384613
2732,130744.6697796679
2733,148744.46482799016
2734,146011.6307357092
